DefectID,ProductionID,DateKey,LineID,DefectTypeID,DefectCount
9357,4832.0,20250725.0,2.0,1,70
9358,4832.0,20250725.0,2.0,4,9
9359,4832.0,20250725.0,2.0,3,82
9360,4833.0,20250726.0,1.0,5,86
9361,4833.0,20250726.0,1.0,2,39
9362,4833.0,20250726.0,1.0,3,51
9363,4834.0,20250726.0,4.0,4,103
9364,4834.0,20250726.0,4.0,3,29
9365,4834.0,20250726.0,4.0,1,30
9366,4835.0,20250726.0,1.0,5,14
9367,4835.0,20250726.0,1.0,4,103
9368,4835.0,20250726.0,1.0,2,21
9369,4836.0,20250726.0,1.0,1,124
9370,4836.0,20250726.0,1.0,5,5
9371,4836.0,20250726.0,1.0,6,18
9372,4837.0,20250726.0,1.0,5,60
9373,4837.0,20250726.0,1.0,4,52
9374,4838.0,20250726.0,4.0,3,98
9375,4839.0,20250726.0,2.0,5,92
9376,4839.0,20250726.0,2.0,4,85
9377,4840.0,20250726.0,4.0,6,41
9378,4840.0,20250726.0,4.0,4,49
9379,4840.0,20250726.0,4.0,1,4
9380,4841.0,20250726.0,3.0,6,143
9381,4841.0,20250726.0,3.0,2,13
9382,4841.0,20250726.0,3.0,1,7
9383,4842.0,20250726.0,3.0,1,36
9384,4842.0,20250726.0,3.0,5,43
9385,4842.0,20250726.0,3.0,2,75
9386,4843.0,20250727.0,2.0,4,56
9387,4843.0,20250727.0,2.0,2,53
9388,4844.0,20250727.0,4.0,6,123
9389,4844.0,20250727.0,4.0,5,9
9390,4845.0,20250727.0,3.0,6,67
9391,4846.0,20250727.0,3.0,3,63
9392,4846.0,20250727.0,3.0,4,20
9393,4847.0,20250727.0,2.0,2,27
9394,4847.0,20250727.0,2.0,3,11
9395,4847.0,20250727.0,2.0,4,94
9396,4848.0,20250727.0,2.0,5,23
9397,4849.0,20250727.0,4.0,4,52
9398,4849.0,20250727.0,4.0,2,33
9399,4850.0,20250728.0,3.0,2,106
9400,4851.0,20250728.0,4.0,2,10
9401,4851.0,20250728.0,4.0,6,28
9402,4851.0,20250728.0,4.0,1,22
9403,4852.0,20250728.0,3.0,4,123
9404,4853.0,20250728.0,1.0,2,75
9405,4854.0,20250728.0,3.0,1,22
9406,4854.0,20250728.0,3.0,3,40
9407,4854.0,20250728.0,3.0,6,51
9408,4855.0,20250728.0,4.0,4,82
9409,4855.0,20250728.0,4.0,3,58
9410,4855.0,20250728.0,4.0,5,9
9411,4856.0,20250728.0,2.0,3,269
9412,4857.0,20250728.0,3.0,4,19
9413,4857.0,20250728.0,3.0,2,19
9414,4857.0,20250728.0,3.0,3,39
9415,4858.0,20250728.0,2.0,4,26
9416,4858.0,20250728.0,2.0,3,6
9417,4859.0,20250729.0,1.0,2,19
9418,4859.0,20250729.0,1.0,4,119
9419,4860.0,20250729.0,2.0,4,167
9420,4861.0,20250729.0,2.0,1,55
9421,4861.0,20250729.0,2.0,3,75
9422,4862.0,20250729.0,1.0,4,98
9423,4863.0,20250729.0,4.0,3,119
9424,4864.0,20250729.0,3.0,4,3
9425,4864.0,20250729.0,3.0,2,56
9426,4865.0,20250729.0,2.0,5,116
9427,4865.0,20250729.0,2.0,3,50
9428,4866.0,20250729.0,2.0,2,89
9429,4866.0,20250729.0,2.0,5,3
9430,4866.0,20250729.0,2.0,1,105
9431,4867.0,20250729.0,2.0,3,209
9432,4868.0,20250729.0,2.0,5,239
9433,4869.0,20250729.0,1.0,3,40
9434,4869.0,20250729.0,1.0,6,48
9435,4870.0,20250730.0,2.0,2,114
9436,4871.0,20250730.0,2.0,1,125
9437,4871.0,20250730.0,2.0,5,9
9438,4871.0,20250730.0,2.0,2,8
9439,4872.0,20250730.0,1.0,6,3
9440,4872.0,20250730.0,1.0,5,102
9441,4873.0,20250730.0,3.0,5,33
9442,4873.0,20250730.0,3.0,6,41
9443,4873.0,20250730.0,3.0,2,15
9444,4874.0,20250730.0,2.0,1,246
9445,4875.0,20250730.0,2.0,5,86
9446,4875.0,20250730.0,2.0,6,191
9447,4876.0,20250730.0,4.0,3,109
9448,4876.0,20250730.0,4.0,4,59
9449,4877.0,20250730.0,2.0,4,124
9450,4878.0,20250730.0,1.0,2,109
9451,4878.0,20250730.0,1.0,6,15
9452,4879.0,20250730.0,3.0,3,120
9453,4880.0,20250730.0,3.0,2,34
9454,4880.0,20250730.0,3.0,4,8
9455,4881.0,20250731.0,4.0,4,81
9456,4881.0,20250731.0,4.0,6,117
9457,4882.0,20250731.0,3.0,3,77
9458,4883.0,20250731.0,3.0,5,5
9459,4883.0,20250731.0,3.0,1,26
9460,4883.0,20250731.0,3.0,3,34
9461,4884.0,20250731.0,4.0,2,1
9462,4884.0,20250731.0,4.0,3,15
9463,4884.0,20250731.0,4.0,4,30
9464,4885.0,20250731.0,1.0,6,74
9465,4886.0,20250731.0,3.0,5,95
9466,4886.0,20250731.0,3.0,3,28
9467,4887.0,20250801.0,2.0,6,152
9468,4887.0,20250801.0,2.0,3,56
9469,4888.0,20250801.0,1.0,2,8
9470,4888.0,20250801.0,1.0,1,11
9471,4889.0,20250801.0,3.0,2,41
9472,4889.0,20250801.0,3.0,1,48
9473,4890.0,20250801.0,2.0,4,64
9474,4890.0,20250801.0,2.0,2,73
9475,4891.0,20250801.0,4.0,6,45
9476,4891.0,20250801.0,4.0,1,47
9477,4891.0,20250801.0,4.0,5,36
9478,4892.0,20250801.0,3.0,1,106
9479,4893.0,20250801.0,3.0,2,14
9480,4893.0,20250801.0,3.0,3,81
9481,4894.0,20250801.0,4.0,5,87
9482,4895.0,20250801.0,3.0,3,35
9483,4895.0,20250801.0,3.0,2,9
9484,4895.0,20250801.0,3.0,1,18
9485,4896.0,20250801.0,4.0,5,8
9486,4897.0,20250802.0,3.0,1,35
9487,4897.0,20250802.0,3.0,2,28
9488,4897.0,20250802.0,3.0,4,3
9489,4898.0,20250802.0,3.0,6,97
9490,4899.0,20250802.0,2.0,4,478
9491,4900.0,20250802.0,2.0,4,5
9492,4900.0,20250802.0,2.0,6,150
9493,4900.0,20250802.0,2.0,5,49
9494,4901.0,20250802.0,3.0,5,44
9495,4901.0,20250802.0,3.0,3,32
9496,4902.0,20250802.0,2.0,2,189
9497,4902.0,20250802.0,2.0,5,66
9498,4903.0,20250803.0,3.0,1,49
9499,4904.0,20250803.0,4.0,3,157
9500,4905.0,20250803.0,3.0,3,45
9501,4905.0,20250803.0,3.0,1,28
9502,4906.0,20250803.0,4.0,1,172
9503,4907.0,20250803.0,2.0,6,61
9504,4907.0,20250803.0,2.0,3,24
9505,4907.0,20250803.0,2.0,1,84
9506,4908.0,20250803.0,3.0,5,87
9507,4909.0,20250803.0,1.0,4,178
9508,4910.0,20250803.0,1.0,5,143
9509,4911.0,20250803.0,1.0,3,134
9510,4911.0,20250803.0,1.0,4,14
9511,4912.0,20250803.0,3.0,2,17
9512,4912.0,20250803.0,3.0,4,7
9513,4913.0,20250803.0,4.0,5,50
9514,4914.0,20250804.0,1.0,6,60
9515,4914.0,20250804.0,1.0,1,43
9516,4915.0,20250804.0,3.0,2,9
9517,4915.0,20250804.0,3.0,1,6
9518,4915.0,20250804.0,3.0,3,95
9519,4916.0,20250804.0,2.0,6,181
9520,4917.0,20250804.0,1.0,3,151
9521,4918.0,20250804.0,1.0,4,27
9522,4918.0,20250804.0,1.0,5,3
9523,4918.0,20250804.0,1.0,2,40
9524,4919.0,20250804.0,1.0,1,77
9525,4919.0,20250804.0,1.0,3,71
9526,4919.0,20250804.0,1.0,5,36
9527,4920.0,20250804.0,4.0,5,2
9528,4920.0,20250804.0,4.0,1,18
9529,4920.0,20250804.0,4.0,3,57
9530,4921.0,20250804.0,3.0,2,5
9531,4921.0,20250804.0,3.0,3,106
9532,4922.0,20250804.0,4.0,6,114
9533,4923.0,20250805.0,2.0,1,93
9534,4923.0,20250805.0,2.0,6,66
9535,4923.0,20250805.0,2.0,3,12
9536,4924.0,20250805.0,1.0,5,6
9537,4924.0,20250805.0,1.0,4,76
9538,4924.0,20250805.0,1.0,3,19
9539,4925.0,20250805.0,2.0,1,6
9540,4925.0,20250805.0,2.0,4,3
9541,4925.0,20250805.0,2.0,6,43
9542,4926.0,20250805.0,4.0,4,176
9543,4927.0,20250805.0,3.0,6,31
9544,4927.0,20250805.0,3.0,5,13
9545,4927.0,20250805.0,3.0,3,108
9546,4928.0,20250805.0,4.0,2,35
9547,4928.0,20250805.0,4.0,4,5
9548,4928.0,20250805.0,4.0,5,27
9549,4929.0,20250805.0,3.0,6,42
9550,4929.0,20250805.0,3.0,3,36
9551,4930.0,20250806.0,1.0,6,26
9552,4930.0,20250806.0,1.0,5,15
9553,4930.0,20250806.0,1.0,2,11
9554,4931.0,20250806.0,4.0,6,11
9555,4931.0,20250806.0,4.0,1,19
9556,4931.0,20250806.0,4.0,3,51
9557,4932.0,20250806.0,1.0,6,111
9558,4932.0,20250806.0,1.0,3,13
9559,4933.0,20250806.0,4.0,4,168
9560,4934.0,20250806.0,2.0,3,53
9561,4934.0,20250806.0,2.0,4,24
9562,4935.0,20250806.0,3.0,5,119
9563,4936.0,20250806.0,3.0,5,49
9564,4936.0,20250806.0,3.0,1,26
9565,4937.0,20250806.0,2.0,6,75
9566,4938.0,20250806.0,4.0,3,123
9567,4939.0,20250807.0,4.0,4,11
9568,4939.0,20250807.0,4.0,5,5
9569,4940.0,20250807.0,1.0,4,43
9570,4940.0,20250807.0,1.0,2,19
9571,4940.0,20250807.0,1.0,3,8
9572,4941.0,20250807.0,4.0,6,19
9573,4941.0,20250807.0,4.0,5,47
9574,4941.0,20250807.0,4.0,4,85
9575,4942.0,20250807.0,1.0,5,84
9576,4942.0,20250807.0,1.0,4,133
9577,4943.0,20250807.0,4.0,5,89
9578,4943.0,20250807.0,4.0,3,124
9579,4944.0,20250807.0,2.0,1,70
9580,4944.0,20250807.0,2.0,3,146
9581,4945.0,20250807.0,3.0,5,40
9582,4945.0,20250807.0,3.0,4,30
9583,4946.0,20250807.0,3.0,3,75
9584,4946.0,20250807.0,3.0,1,53
9585,4947.0,20250807.0,2.0,2,43
9586,4947.0,20250807.0,2.0,1,84
9587,4947.0,20250807.0,2.0,4,56
9588,4948.0,20250807.0,2.0,1,172
9589,4949.0,20250807.0,1.0,5,98
9590,4950.0,20250808.0,2.0,6,13
9591,4950.0,20250808.0,2.0,1,159
9592,4951.0,20250808.0,4.0,6,97
9593,4951.0,20250808.0,4.0,1,54
9594,4951.0,20250808.0,4.0,2,1
9595,4952.0,20250808.0,3.0,1,59
9596,4952.0,20250808.0,3.0,3,4
9597,4953.0,20250808.0,3.0,6,117
9598,4953.0,20250808.0,3.0,4,3
9599,4953.0,20250808.0,3.0,5,12
9600,4954.0,20250808.0,3.0,6,71
9601,4954.0,20250808.0,3.0,1,23
9602,4955.0,20250808.0,1.0,1,169
9603,4956.0,20250808.0,2.0,2,111
9604,4956.0,20250808.0,2.0,5,42
9605,4956.0,20250808.0,2.0,4,116
9606,4957.0,20250808.0,1.0,3,41
9607,4957.0,20250808.0,1.0,4,4
9608,4957.0,20250808.0,1.0,5,96
9609,4958.0,20250808.0,3.0,5,132
9610,4959.0,20250808.0,4.0,3,23
9611,4959.0,20250808.0,4.0,1,8
9612,4959.0,20250808.0,4.0,2,32
9613,4960.0,20250809.0,1.0,3,132
9614,4961.0,20250809.0,2.0,1,240
9615,4961.0,20250809.0,2.0,5,3
9616,4962.0,20250809.0,3.0,6,64
9617,4962.0,20250809.0,3.0,4,6
9618,4962.0,20250809.0,3.0,3,17
9619,4963.0,20250809.0,1.0,5,13
9620,4963.0,20250809.0,1.0,2,71
9621,4964.0,20250809.0,1.0,2,75
9622,4964.0,20250809.0,1.0,6,66
9623,4965.0,20250809.0,4.0,5,11
9624,4965.0,20250809.0,4.0,1,24
9625,4965.0,20250809.0,4.0,4,2
9626,4966.0,20250809.0,2.0,2,37
9627,4966.0,20250809.0,2.0,4,63
9628,4967.0,20250810.0,4.0,6,121
9629,4967.0,20250810.0,4.0,5,106
9630,4967.0,20250810.0,4.0,1,2
9631,4968.0,20250810.0,4.0,4,138
9632,4969.0,20250810.0,3.0,5,23
9633,4969.0,20250810.0,3.0,6,58
9634,4969.0,20250810.0,3.0,1,12
9635,4970.0,20250810.0,3.0,1,48
9636,4970.0,20250810.0,3.0,3,16
9637,4971.0,20250810.0,2.0,6,184
9638,4972.0,20250810.0,2.0,2,72
9639,4972.0,20250810.0,2.0,6,218
9640,4973.0,20250810.0,2.0,2,50
9641,4973.0,20250810.0,2.0,5,35
9642,4973.0,20250810.0,2.0,6,103
9643,4974.0,20250810.0,4.0,4,201
9644,4975.0,20250810.0,1.0,6,65
9645,4975.0,20250810.0,1.0,4,68
9646,4976.0,20250810.0,2.0,1,184
9647,4977.0,20250811.0,4.0,3,47
9648,4977.0,20250811.0,4.0,2,17
9649,4978.0,20250811.0,1.0,4,167
9650,4979.0,20250811.0,2.0,1,152
9651,4980.0,20250811.0,4.0,3,16
9652,4980.0,20250811.0,4.0,5,100
9653,4980.0,20250811.0,4.0,4,6
9654,4981.0,20250811.0,1.0,6,46
9655,4981.0,20250811.0,1.0,2,14
9656,4982.0,20250811.0,3.0,3,43
9657,4983.0,20250812.0,4.0,2,48
9658,4984.0,20250812.0,4.0,3,20
9659,4984.0,20250812.0,4.0,6,1
9660,4984.0,20250812.0,4.0,5,21
9661,4985.0,20250812.0,1.0,2,105
9662,4986.0,20250812.0,4.0,6,11
9663,4986.0,20250812.0,4.0,1,109
9664,4986.0,20250812.0,4.0,4,37
9665,4987.0,20250812.0,2.0,2,137
9666,4988.0,20250812.0,1.0,1,31
9667,4988.0,20250812.0,1.0,2,5
9668,4988.0,20250812.0,1.0,3,220
9669,4989.0,20250812.0,3.0,3,115
9670,4990.0,20250812.0,2.0,3,163
9671,4991.0,20250812.0,1.0,2,32
9672,4991.0,20250812.0,1.0,4,18
9673,4991.0,20250812.0,1.0,1,23
9674,4992.0,20250812.0,4.0,4,13
9675,4992.0,20250812.0,4.0,2,56
9676,4992.0,20250812.0,4.0,1,123
9677,4993.0,20250813.0,4.0,2,39
9678,4993.0,20250813.0,4.0,5,2
9679,4993.0,20250813.0,4.0,6,53
9680,4994.0,20250813.0,1.0,4,45
9681,4995.0,20250813.0,2.0,1,40
9682,4995.0,20250813.0,2.0,5,83
9683,4995.0,20250813.0,2.0,6,3
9684,4996.0,20250813.0,3.0,4,127
9685,4997.0,20250813.0,3.0,2,77
9686,4997.0,20250813.0,3.0,1,5
9687,4997.0,20250813.0,3.0,3,4
9688,4998.0,20250813.0,2.0,3,27
9689,4998.0,20250813.0,2.0,1,172
9690,4999.0,20250814.0,3.0,3,13
9691,4999.0,20250814.0,3.0,5,67
9692,4999.0,20250814.0,3.0,2,15
9693,5000.0,20250814.0,4.0,4,39
9694,5000.0,20250814.0,4.0,3,79
9695,5001.0,20250814.0,4.0,2,111
9696,5002.0,20250814.0,2.0,1,110
9697,5003.0,20250814.0,4.0,6,59
9698,5003.0,20250814.0,4.0,5,29
9699,5003.0,20250814.0,4.0,1,31
9700,5004.0,20250814.0,4.0,5,56
9701,5004.0,20250814.0,4.0,6,239
9702,5005.0,20250814.0,1.0,1,13
9703,5005.0,20250814.0,1.0,5,5
9704,5005.0,20250814.0,1.0,3,73
9705,5006.0,20250814.0,2.0,2,268
9706,5007.0,20250815.0,4.0,6,72
9707,5007.0,20250815.0,4.0,3,38
9708,5008.0,20250815.0,2.0,6,250
9709,5009.0,20250815.0,4.0,1,74
9710,5009.0,20250815.0,4.0,2,17
9711,5010.0,20250815.0,2.0,4,160
9712,5011.0,20250815.0,3.0,6,111
9713,5012.0,20250815.0,4.0,2,8
9714,5012.0,20250815.0,4.0,1,128
9715,5013.0,20250815.0,4.0,5,91
9716,5013.0,20250815.0,4.0,3,138
9717,5014.0,20250815.0,4.0,3,5
9718,5014.0,20250815.0,4.0,5,40
9719,5014.0,20250815.0,4.0,1,227
9720,5015.0,20250816.0,4.0,5,38
9721,5015.0,20250816.0,4.0,4,84
9722,5015.0,20250816.0,4.0,3,17
9723,5016.0,20250816.0,3.0,5,10
9724,5016.0,20250816.0,3.0,4,68
9725,5017.0,20250816.0,4.0,3,76
9726,5018.0,20250816.0,1.0,1,37
9727,5018.0,20250816.0,1.0,5,153
9728,5019.0,20250816.0,3.0,3,32
9729,5019.0,20250816.0,3.0,6,64
9730,5020.0,20250816.0,3.0,6,16
9731,5020.0,20250816.0,3.0,1,46
9732,5021.0,20250816.0,1.0,5,60
9733,5021.0,20250816.0,1.0,3,54
9734,5022.0,20250816.0,2.0,4,196
9735,5023.0,20250816.0,2.0,5,86
9736,5024.0,20250816.0,4.0,2,3
9737,5024.0,20250816.0,4.0,6,52
9738,5025.0,20250817.0,4.0,3,93
9739,5025.0,20250817.0,4.0,1,53
9740,5025.0,20250817.0,4.0,6,2
9741,5026.0,20250817.0,2.0,1,181
9742,5027.0,20250817.0,4.0,1,19
9743,5027.0,20250817.0,4.0,6,99
9744,5028.0,20250817.0,4.0,2,24
9745,5028.0,20250817.0,4.0,1,93
9746,5029.0,20250817.0,4.0,2,257
9747,5030.0,20250817.0,1.0,2,57
9748,5030.0,20250817.0,1.0,4,7
9749,5030.0,20250817.0,1.0,3,39
9750,5031.0,20250817.0,1.0,1,89
9751,5031.0,20250817.0,1.0,4,9
9752,5032.0,20250817.0,1.0,4,84
9753,5032.0,20250817.0,1.0,6,48
9754,5032.0,20250817.0,1.0,1,5
9755,5033.0,20250817.0,3.0,6,28
9756,5033.0,20250817.0,3.0,5,34
9757,5033.0,20250817.0,3.0,2,76
9758,5034.0,20250817.0,4.0,1,66
9759,5034.0,20250817.0,4.0,2,99
9760,5035.0,20250817.0,2.0,6,82
9761,5036.0,20250818.0,3.0,6,135
9762,5037.0,20250818.0,4.0,4,83
9763,5038.0,20250818.0,3.0,3,39
9764,5038.0,20250818.0,3.0,1,5
9765,5038.0,20250818.0,3.0,5,31
9766,5039.0,20250818.0,3.0,2,27
9767,5040.0,20250818.0,4.0,2,123
9768,5040.0,20250818.0,4.0,6,174
9769,5041.0,20250818.0,1.0,6,91
9770,5041.0,20250818.0,1.0,2,60
9771,5042.0,20250818.0,1.0,2,72
9772,5043.0,20250818.0,3.0,2,40
9773,5043.0,20250818.0,3.0,3,35
9774,5044.0,20250818.0,1.0,2,19
9775,5044.0,20250818.0,1.0,3,54
9776,5044.0,20250818.0,1.0,1,20
9777,5045.0,20250818.0,3.0,3,73
9778,5045.0,20250818.0,3.0,6,77
9779,5046.0,20250818.0,2.0,4,226
9780,5047.0,20250819.0,4.0,3,6
9781,5047.0,20250819.0,4.0,6,2
9782,5048.0,20250819.0,2.0,3,259
9783,5049.0,20250819.0,2.0,2,149
9784,5050.0,20250819.0,2.0,5,91
9785,5051.0,20250819.0,2.0,4,68
9786,5052.0,20250819.0,1.0,2,80
9787,5053.0,20250819.0,3.0,5,45
9788,5053.0,20250819.0,3.0,1,3
9789,5054.0,20250819.0,3.0,1,49
9790,5054.0,20250819.0,3.0,5,38
9791,5054.0,20250819.0,3.0,4,18
9792,5055.0,20250819.0,2.0,2,100
9793,5055.0,20250819.0,2.0,5,81
9794,5056.0,20250819.0,1.0,4,37
9795,5056.0,20250819.0,1.0,5,44
9796,5057.0,20250820.0,2.0,1,143
9797,5057.0,20250820.0,2.0,2,96
9798,5058.0,20250820.0,3.0,5,6
9799,5058.0,20250820.0,3.0,1,73
9800,5059.0,20250820.0,1.0,3,120
9801,5059.0,20250820.0,1.0,5,1
9802,5059.0,20250820.0,1.0,2,84
9803,5060.0,20250820.0,4.0,6,20
9804,5060.0,20250820.0,4.0,4,60
9805,5061.0,20250820.0,2.0,2,147
9806,5061.0,20250820.0,2.0,3,33
9807,5062.0,20250820.0,2.0,5,228
9808,5063.0,20250820.0,4.0,2,10
9809,5063.0,20250820.0,4.0,3,104
9810,5064.0,20250820.0,4.0,4,132
9811,5065.0,20250820.0,1.0,6,82
9812,5065.0,20250820.0,1.0,3,8
9813,5066.0,20250821.0,3.0,1,27
9814,5066.0,20250821.0,3.0,5,54
9815,5067.0,20250821.0,3.0,4,84
9816,5067.0,20250821.0,3.0,6,6
9817,5067.0,20250821.0,3.0,3,10
9818,5068.0,20250821.0,3.0,5,93
9819,5068.0,20250821.0,3.0,2,12
9820,5069.0,20250821.0,1.0,2,26
9821,5069.0,20250821.0,1.0,3,44
9822,5069.0,20250821.0,1.0,1,66
9823,5070.0,20250821.0,3.0,1,4
9824,5070.0,20250821.0,3.0,6,53
9825,5070.0,20250821.0,3.0,3,73
9826,5071.0,20250821.0,4.0,5,40
9827,5071.0,20250821.0,4.0,2,1
9828,5072.0,20250821.0,1.0,6,135
9829,5073.0,20250822.0,3.0,3,1
9830,5073.0,20250822.0,3.0,4,143
9831,5074.0,20250822.0,3.0,5,135
9832,5075.0,20250822.0,2.0,1,55
9833,5076.0,20250822.0,2.0,2,201
9834,5077.0,20250822.0,1.0,2,110
9835,5077.0,20250822.0,1.0,1,11
9836,5077.0,20250822.0,1.0,4,31
9837,5078.0,20250822.0,2.0,4,162
9838,5079.0,20250822.0,1.0,3,25
9839,5079.0,20250822.0,1.0,6,6
9840,5080.0,20250822.0,2.0,2,231
9841,5080.0,20250822.0,2.0,3,25
9842,5080.0,20250822.0,2.0,4,40
9843,5081.0,20250822.0,4.0,6,35
9844,5081.0,20250822.0,4.0,1,55
9845,5082.0,20250822.0,3.0,4,124
9846,5082.0,20250822.0,3.0,5,2
9847,5083.0,20250822.0,1.0,4,92
9848,5084.0,20250823.0,1.0,5,73
9849,5085.0,20250823.0,1.0,3,68
9850,5085.0,20250823.0,1.0,4,61
9851,5086.0,20250823.0,1.0,6,85
9852,5087.0,20250823.0,1.0,5,48
9853,5087.0,20250823.0,1.0,2,108
9854,5088.0,20250823.0,2.0,3,32
9855,5088.0,20250823.0,2.0,1,184
9856,5088.0,20250823.0,2.0,4,43
9857,5089.0,20250823.0,2.0,2,231
9858,5090.0,20250823.0,4.0,2,68
9859,5090.0,20250823.0,4.0,3,87
9860,5090.0,20250823.0,4.0,1,7
9861,5091.0,20250823.0,2.0,5,265
9862,5092.0,20250823.0,4.0,4,22
9863,5092.0,20250823.0,4.0,1,76
9864,5092.0,20250823.0,4.0,6,20
9865,5093.0,20250824.0,4.0,3,59
9866,5093.0,20250824.0,4.0,5,33
9867,5094.0,20250824.0,1.0,2,53
9868,5095.0,20250824.0,3.0,2,6
9869,5095.0,20250824.0,3.0,1,52
9870,5095.0,20250824.0,3.0,5,24
9871,5096.0,20250824.0,3.0,6,85
9872,5096.0,20250824.0,3.0,1,15
9873,5097.0,20250824.0,4.0,4,3
9874,5097.0,20250824.0,4.0,6,55
9875,5098.0,20250824.0,1.0,3,68
9876,5098.0,20250824.0,1.0,5,13
9877,5099.0,20250824.0,4.0,2,35
9878,5099.0,20250824.0,4.0,6,10
9879,5099.0,20250824.0,4.0,1,35
9880,5100.0,20250824.0,4.0,6,66
9881,5100.0,20250824.0,4.0,2,51
9882,5101.0,20250825.0,1.0,6,16
9883,5101.0,20250825.0,1.0,5,65
9884,5101.0,20250825.0,1.0,2,46
9885,5102.0,20250825.0,4.0,2,87
9886,5103.0,20250825.0,3.0,5,90
9887,5104.0,20250825.0,2.0,5,22
9888,5104.0,20250825.0,2.0,4,190
9889,5104.0,20250825.0,2.0,2,10
9890,5105.0,20250825.0,1.0,6,18
9891,5105.0,20250825.0,1.0,3,72
9892,5105.0,20250825.0,1.0,5,52
9893,5106.0,20250825.0,2.0,6,49
9894,5107.0,20250825.0,2.0,6,143
9895,5107.0,20250825.0,2.0,4,29
9896,5108.0,20250825.0,4.0,2,171
9897,5109.0,20250825.0,1.0,3,149
9898,5110.0,20250825.0,4.0,3,74
9899,5110.0,20250825.0,4.0,4,16
9900,5110.0,20250825.0,4.0,1,15
9901,5111.0,20250825.0,2.0,1,239
9902,5112.0,20250826.0,1.0,5,199
9903,5112.0,20250826.0,1.0,1,17
9904,5113.0,20250826.0,4.0,6,1
9905,5113.0,20250826.0,4.0,5,6
9906,5114.0,20250826.0,1.0,4,229
9907,5115.0,20250826.0,4.0,5,8
9908,5115.0,20250826.0,4.0,1,5
9909,5115.0,20250826.0,4.0,6,96
9910,5116.0,20250826.0,4.0,1,10
9911,5116.0,20250826.0,4.0,2,82
9912,5116.0,20250826.0,4.0,3,43
9913,5117.0,20250826.0,4.0,6,40
9914,5117.0,20250826.0,4.0,5,41
9915,5117.0,20250826.0,4.0,3,76
9916,5118.0,20250827.0,4.0,1,34
9917,5118.0,20250827.0,4.0,4,57
9918,5118.0,20250827.0,4.0,3,19
9919,5119.0,20250827.0,4.0,4,68
9920,5119.0,20250827.0,4.0,2,147
9921,5120.0,20250827.0,4.0,1,26
9922,5120.0,20250827.0,4.0,6,156
9923,5121.0,20250827.0,3.0,4,68
9924,5121.0,20250827.0,3.0,3,8
9925,5122.0,20250827.0,2.0,6,186
9926,5122.0,20250827.0,2.0,4,23
9927,5122.0,20250827.0,2.0,3,64
9928,5123.0,20250827.0,4.0,1,13
9929,5123.0,20250827.0,4.0,4,175
9930,5124.0,20250827.0,2.0,3,131
9931,5125.0,20250827.0,2.0,2,180
9932,5126.0,20250827.0,4.0,3,10
9933,5126.0,20250827.0,4.0,1,150
9934,5127.0,20250828.0,3.0,5,27
9935,5127.0,20250828.0,3.0,6,14
9936,5128.0,20250828.0,2.0,6,46
9937,5128.0,20250828.0,2.0,3,144
9938,5129.0,20250828.0,3.0,4,26
9939,5129.0,20250828.0,3.0,2,60
9940,5130.0,20250828.0,2.0,5,241
9941,5130.0,20250828.0,2.0,2,23
9942,5131.0,20250828.0,1.0,1,11
9943,5131.0,20250828.0,1.0,6,10
9944,5132.0,20250828.0,2.0,6,154
9945,5133.0,20250828.0,1.0,5,107
9946,5134.0,20250829.0,3.0,5,54
9947,5134.0,20250829.0,3.0,1,13
9948,5135.0,20250829.0,1.0,6,215
9949,5136.0,20250829.0,1.0,6,105
9950,5136.0,20250829.0,1.0,5,59
9951,5137.0,20250829.0,2.0,6,226
9952,5138.0,20250829.0,3.0,1,7
9953,5138.0,20250829.0,3.0,3,5
9954,5139.0,20250829.0,4.0,4,27
9955,5139.0,20250829.0,4.0,2,89
9956,5140.0,20250829.0,1.0,5,36
9957,5140.0,20250829.0,1.0,3,109
9958,5141.0,20250829.0,3.0,2,138
9959,5142.0,20250829.0,3.0,1,91
9960,5143.0,20250829.0,1.0,3,191
9961,5144.0,20250830.0,4.0,6,68
9962,5144.0,20250830.0,4.0,4,2
9963,5144.0,20250830.0,4.0,3,37
9964,5145.0,20250830.0,1.0,1,96
9965,5146.0,20250830.0,2.0,6,213
9966,5146.0,20250830.0,2.0,1,87
9967,5147.0,20250830.0,1.0,4,86
9968,5148.0,20250830.0,3.0,3,16
9969,5148.0,20250830.0,3.0,4,16
9970,5148.0,20250830.0,3.0,5,64
9971,5149.0,20250830.0,3.0,5,66
9972,5150.0,20250830.0,2.0,2,112
9973,5151.0,20250830.0,3.0,1,49
9974,5151.0,20250830.0,3.0,3,59
9975,5151.0,20250830.0,3.0,5,19
9976,5152.0,20250830.0,3.0,4,24
9977,5152.0,20250830.0,3.0,1,2
9978,5152.0,20250830.0,3.0,2,81
9979,5153.0,20250831.0,2.0,4,36
9980,5153.0,20250831.0,2.0,6,40
9981,5153.0,20250831.0,2.0,3,39
9982,5154.0,20250831.0,2.0,3,233
9983,5155.0,20250831.0,2.0,1,2
9984,5155.0,20250831.0,2.0,6,40
9985,5155.0,20250831.0,2.0,4,170
9986,5156.0,20250831.0,1.0,6,85
9987,5156.0,20250831.0,1.0,3,40
9988,5157.0,20250831.0,4.0,5,142
9989,5158.0,20250831.0,4.0,1,13
9990,5158.0,20250831.0,4.0,4,53
