ProductionID,DateKey,LineID,ShiftID,ProductID,UnitsProduced,UnitsDefective,DowntimeMinutes,ScrapCost
4568,20250624,1,1,2,3549,109,14.2,1547.8
4569,20250624,1,1,8,3242,99,20.4,3356.1
4570,20250624,4,1,6,4236,68,0.0,482.8
4571,20250624,2,1,3,5752,164,34.1,3739.2
4572,20250624,4,1,1,5343,219,57.9,2737.5
4573,20250624,1,1,3,4901,151,9.8,3442.8
4574,20250624,3,1,6,2567,113,19.1,802.3
4575,20250624,4,3,8,4964,90,5.7,3051.0
4576,20250625,1,3,2,3791,122,43.9,1732.4
4577,20250625,4,1,2,4511,139,2.5,1973.8
4578,20250625,2,2,1,5342,278,12.5,3475.0
4579,20250625,3,3,1,2879,96,3.2,1200.0
4580,20250625,3,1,7,2674,79,7.9,2488.5
4581,20250625,3,1,7,2634,73,7.3,2299.5
4582,20250625,3,1,3,2868,92,47.9,2097.6
4583,20250625,1,3,7,4575,215,22.2,6772.5
4584,20250625,1,2,3,3640,118,5.2,2690.4
4585,20250625,2,3,2,5749,11,23.7,156.2
4586,20250625,1,3,1,3773,188,2.3,2350.0
4587,20250626,4,3,6,3834,125,7.1,887.5
4588,20250626,2,3,1,4587,201,19.7,2512.5
4589,20250626,4,2,2,4875,210,47.3,2982.0
4590,20250626,3,1,3,2714,130,2.1,2964.0
4591,20250626,2,3,1,6356,149,20.9,1862.5
4592,20250626,4,3,5,5094,117,29.1,748.8
4593,20250626,2,1,2,5589,126,26.9,1789.2
4594,20250627,3,1,4,3077,68,11.1,1706.8
4595,20250627,4,3,4,3607,125,47.0,3137.5
4596,20250627,4,3,2,4691,45,28.3,639.0
4597,20250627,1,1,6,3341,64,21.6,454.4
4598,20250627,4,3,6,4631,157,4.6,1114.7
4599,20250627,1,1,3,3283,79,2.4,1801.2
4600,20250627,4,1,7,4862,167,0.3,5260.5
4601,20250628,1,1,7,3860,207,21.1,6520.5
4602,20250628,1,3,7,2643,71,6.8,2236.5
4603,20250628,2,3,3,6224,141,21.9,3214.8
4604,20250628,1,1,7,3121,108,15.3,3402.0
4605,20250628,2,3,8,6744,187,11.6,6339.3
4606,20250628,3,1,5,1950,70,2.7,448.0
4607,20250629,1,1,8,3677,86,39.1,2915.4
4608,20250629,1,2,2,4411,90,18.8,1278.0
4609,20250629,1,1,6,3194,83,16.7,589.3
4610,20250629,4,3,2,5398,228,1.4,3237.6
4611,20250629,1,3,8,3169,110,10.2,3729.0
4612,20250629,2,1,7,5652,194,10.8,6111.0
4613,20250629,4,3,1,4627,130,0.0,1625.0
4614,20250629,3,1,1,2541,102,5.0,1275.0
4615,20250629,3,3,4,3067,156,25.3,3915.6
4616,20250630,2,3,8,5999,263,33.0,8915.7
4617,20250630,1,1,4,4494,125,14.6,3137.5
4618,20250630,3,2,1,2967,79,26.9,987.5
4619,20250630,1,2,4,2911,62,21.5,1556.2
4620,20250630,2,1,7,6214,146,28.5,4599.0
4621,20250630,1,1,5,3175,81,8.9,518.4
4622,20250630,4,1,7,4298,188,0.0,5922.0
4623,20250701,3,3,3,2737,112,14.9,2553.6
4624,20250701,3,1,5,2404,136,3.4,870.4
4625,20250701,1,1,1,3676,183,24.3,2287.5
4626,20250701,2,2,7,5675,178,1.9,5607.0
4627,20250701,3,2,1,2669,168,21.3,2100.0
4628,20250701,4,1,7,4755,138,46.4,4347.0
4629,20250702,2,3,8,5607,103,2.4,3491.7
4630,20250702,4,2,7,4128,140,45.0,4410.0
4631,20250702,1,1,4,3856,151,8.5,3790.1
4632,20250702,2,1,8,5996,136,16.0,4610.4
4633,20250702,4,3,1,4414,11,14.7,137.5
4634,20250702,4,3,1,4628,200,9.9,2500.0
4635,20250702,2,2,5,4995,167,18.7,1068.8
4636,20250702,4,2,3,4163,105,48.7,2394.0
4637,20250703,1,1,7,3716,128,0.4,4032.0
4638,20250703,2,1,4,5408,207,33.2,5195.7
4639,20250703,4,2,7,4145,79,5.3,2488.5
4640,20250703,2,3,5,6234,272,4.4,1740.8
4641,20250703,4,2,1,4660,238,0.0,2975.0
4642,20250703,2,1,2,5025,265,1.8,3763.0
4643,20250704,4,2,7,4051,104,7.4,3276.0
4644,20250704,4,3,2,5632,235,0.0,3337.0
4645,20250704,1,2,5,3680,103,26.5,659.2
4646,20250704,1,1,7,3856,116,39.4,3654.0
4647,20250704,1,1,8,3917,94,17.0,3186.6
4648,20250704,2,1,1,4323,110,39.7,1375.0
4649,20250704,3,3,3,2131,105,1.5,2394.0
4650,20250704,1,2,1,3396,126,17.0,1575.0
4651,20250705,3,3,7,2937,72,9.7,2268.0
4652,20250705,2,3,1,6852,236,21.0,2950.0
4653,20250705,1,1,4,3279,106,34.4,2660.6
4654,20250705,2,1,6,5449,213,20.5,1512.3
4655,20250705,4,3,6,4801,159,25.3,1128.9
4656,20250705,1,3,2,3734,119,26.2,1689.8
4657,20250705,4,2,2,5124,205,69.2,2911.0
4658,20250705,2,1,2,4734,114,46.6,1618.8
4659,20250705,3,3,5,2394,50,20.8,320.0
4660,20250705,3,2,8,2283,57,4.9,1932.3
4661,20250706,4,3,3,4105,109,18.2,2485.2
4662,20250706,1,2,8,4541,87,8.3,2949.3
4663,20250706,3,2,8,2812,88,4.4,2983.2
4664,20250706,1,1,1,3315,92,4.6,1150.0
4665,20250706,2,2,5,5842,102,14.0,652.8
4666,20250706,2,1,2,5776,116,24.0,1647.2
4667,20250707,3,1,1,3048,36,12.5,450.0
4668,20250707,2,2,6,5795,307,5.0,2179.7
4669,20250707,1,3,1,3734,8,3.2,100.0
4670,20250707,2,1,4,6123,97,1.1,2434.7
4671,20250707,4,1,1,4666,29,19.5,362.5
4672,20250707,2,1,7,4489,164,41.1,5166.0
4673,20250707,4,1,6,4213,46,10.4,326.6
4674,20250707,4,3,5,4650,94,38.3,601.6
4675,20250708,2,1,1,6403,231,8.2,2887.5
4676,20250708,2,3,5,7611,352,22.0,2252.8
4677,20250708,4,1,4,5576,197,9.4,4944.7
4678,20250708,4,1,6,4416,75,3.2,532.5
4679,20250708,4,2,7,5095,234,22.2,7371.0
4680,20250708,3,2,5,2680,26,7.3,166.4
4681,20250708,1,2,4,4129,89,9.0,2233.9
4682,20250708,4,2,8,3118,59,0.0,2000.1
4683,20250708,4,1,8,5041,121,0.0,4101.9
4684,20250708,3,2,8,2307,100,6.5,3390.0
4685,20250708,1,3,7,3762,99,32.9,3118.5
4686,20250709,2,2,3,7034,214,6.5,4879.2
4687,20250709,2,2,5,6730,223,15.9,1427.2
4688,20250709,4,2,1,4232,87,20.6,1087.5
4689,20250709,4,1,5,4837,91,4.8,582.4
4690,20250709,4,3,6,5313,52,12.8,369.2
4691,20250709,3,2,1,3242,130,3.1,1625.0
4692,20250709,3,3,5,2891,109,9.1,697.6
4693,20250709,1,1,7,3732,188,14.6,5922.0
4694,20250709,1,3,7,3918,177,26.9,5575.5
4695,20250709,3,2,8,2619,90,79.3,3051.0
4696,20250709,3,2,3,2648,134,41.5,3055.2
4697,20250710,1,2,8,3252,93,4.0,3152.7
4698,20250710,3,1,6,2506,73,3.0,518.3
4699,20250710,4,2,8,3608,71,9.8,2406.9
4700,20250710,1,3,1,3233,35,7.7,437.5
4701,20250710,2,3,7,5577,173,4.0,5449.5
4702,20250710,4,3,1,3597,154,0.0,1925.0
4703,20250710,3,2,8,2731,147,48.1,4983.3
4704,20250710,2,1,6,6413,111,2.1,788.1
4705,20250710,4,1,5,3635,51,5.8,326.4
4706,20250710,3,1,8,2567,102,13.9,3457.8
4707,20250711,4,2,7,4450,120,2.3,3780.0
4708,20250711,4,1,5,5333,121,0.0,774.4
4709,20250711,3,1,3,2266,54,38.7,1231.2
4710,20250711,2,2,7,5910,84,37.9,2646.0
4711,20250711,1,2,2,3361,124,50.3,1760.8
4712,20250711,3,3,8,3541,92,2.4,3118.8
4713,20250711,2,3,4,6957,265,55.6,6651.5
4714,20250712,3,2,7,3187,81,15.3,2551.5
4715,20250712,4,1,7,4673,148,11.9,4662.0
4716,20250712,3,2,8,2854,63,23.4,2135.7
4717,20250712,4,1,2,4040,101,53.6,1434.2
4718,20250712,2,1,4,5488,240,0.2,6024.0
4719,20250712,1,1,5,3520,126,10.2,806.4
4720,20250712,3,2,3,2449,79,5.0,1801.2
4721,20250712,4,3,4,4706,21,0.0,527.1
4722,20250712,4,1,8,4710,199,57.8,6746.1
4723,20250713,3,3,2,3003,114,3.8,1618.8
4724,20250713,3,1,3,2474,105,39.3,2394.0
4725,20250713,3,2,5,2551,42,17.1,268.8
4726,20250713,2,3,4,5797,240,3.6,6024.0
4727,20250713,3,2,3,2619,32,16.2,729.6
4728,20250713,4,3,3,4470,158,17.9,3602.4
4729,20250713,4,1,4,4398,104,6.2,2610.4
4730,20250714,3,2,3,2849,104,1.5,2371.2
4731,20250714,3,1,4,2602,68,38.2,1706.8
4732,20250714,2,3,4,7861,285,28.8,7153.5
4733,20250714,4,3,1,4296,121,2.7,1512.5
4734,20250714,4,2,5,4465,84,34.5,537.6
4735,20250714,3,1,6,2450,86,5.3,610.6
4736,20250714,1,1,8,3845,163,7.2,5525.7
4737,20250714,2,3,5,4709,162,10.0,1036.8
4738,20250714,2,3,5,5601,195,54.0,1248.0
4739,20250715,1,2,1,4315,160,16.3,2000.0
4740,20250715,2,1,3,5972,192,0.5,4377.6
4741,20250715,1,2,2,3860,87,1.5,1235.4
4742,20250715,1,3,6,3197,88,19.1,624.8
4743,20250715,3,1,6,2911,138,5.6,979.8
4744,20250715,3,2,4,2504,80,4.6,2008.0
4745,20250716,2,3,2,6546,271,5.0,3848.2
4746,20250716,4,2,2,4261,165,27.5,2343.0
4747,20250716,1,2,5,3018,111,8.4,710.4
4748,20250716,3,1,6,2272,93,12.8,660.3
4749,20250716,3,3,6,2612,45,2.2,319.5
4750,20250716,3,3,5,2571,72,14.6,460.8
4751,20250716,3,3,5,2483,71,14.5,454.4
4752,20250716,4,3,5,5638,90,2.0,576.0
4753,20250716,3,2,6,2598,115,13.1,816.5
4754,20250716,1,3,8,4017,43,29.4,1457.7
4755,20250717,4,3,6,4734,73,50.9,518.3
4756,20250717,4,1,5,4575,146,5.5,934.4
4757,20250717,3,3,3,3307,97,29.8,2211.6
4758,20250717,3,1,2,2799,104,15.2,1476.8
4759,20250717,2,2,8,6529,197,7.1,6678.3
4760,20250717,2,1,7,6454,327,2.6,10300.5
4761,20250717,3,2,5,3436,86,5.0,550.4
4762,20250717,4,1,3,5086,57,5.4,1299.6
4763,20250717,1,2,1,4014,136,3.7,1700.0
4764,20250717,3,3,4,3301,71,26.2,1782.1
4765,20250717,1,3,1,3735,161,0.4,2012.5
4766,20250718,4,1,4,4647,193,0.4,4844.3
4767,20250718,4,1,3,5288,248,0.0,5654.4
4768,20250718,2,1,6,6937,236,9.1,1675.6
4769,20250718,1,3,5,3417,103,5.5,659.2
4770,20250718,4,1,3,5381,135,8.2,3078.0
4771,20250718,2,2,4,6190,230,19.6,5773.0
4772,20250718,3,1,1,2693,86,26.8,1075.0
4773,20250718,1,3,5,3157,78,18.6,499.2
4774,20250718,4,1,3,4908,164,11.9,3739.2
4775,20250719,2,3,8,5846,246,15.8,8339.4
4776,20250719,3,3,5,2296,70,2.6,448.0
4777,20250719,4,3,5,3751,163,0.0,1043.2
4778,20250719,4,3,6,5914,150,19.4,1065.0
4779,20250719,2,1,7,6016,319,68.9,10048.5
4780,20250719,3,2,5,2714,75,11.4,480.0
4781,20250719,3,3,4,2031,65,0.2,1631.5
4782,20250719,4,2,4,5532,193,0.0,4844.3
4783,20250719,3,2,8,2657,55,3.4,1864.5
4784,20250720,4,1,4,4254,91,9.2,2284.1
4785,20250720,3,2,1,2911,117,37.3,1462.5
4786,20250720,2,3,7,6547,248,2.7,7812.0
4787,20250720,3,2,4,2664,103,11.9,2585.3
4788,20250720,4,3,3,4489,117,7.1,2667.6
4789,20250720,3,2,4,2211,77,0.9,1932.7
4790,20250720,3,3,6,2733,110,3.4,781.0
4791,20250721,4,1,8,4406,8,1.3,271.2
4792,20250721,2,1,2,5744,156,2.7,2215.2
4793,20250721,2,2,2,5403,106,7.9,1505.2
4794,20250721,3,1,4,2590,91,35.4,2284.1
4795,20250721,2,1,6,7713,242,0.2,1718.2
4796,20250721,3,1,3,2809,79,38.6,1801.2
4797,20250721,4,2,8,4436,76,9.3,2576.4
4798,20250721,1,2,6,3541,112,20.4,795.2
4799,20250722,2,1,1,6077,257,45.7,3212.5
4800,20250722,2,3,8,5955,60,11.1,2034.0
4801,20250722,4,1,1,4693,212,14.4,2650.0
4802,20250722,4,1,7,4669,89,3.1,2803.5
4803,20250722,1,2,5,4283,207,43.8,1324.8
4804,20250722,2,2,2,5309,152,6.6,2158.4
4805,20250722,4,2,8,4227,146,10.7,4949.4
4806,20250722,2,1,8,6285,74,35.1,2508.6
4807,20250722,3,1,8,3001,123,39.8,4169.7
4808,20250723,4,1,4,4356,128,0.1,3212.8
4809,20250723,2,2,6,7474,299,3.2,2122.9
4810,20250723,4,2,1,4648,75,3.5,937.5
4811,20250723,2,3,6,6279,264,6.7,1874.4
4812,20250723,3,1,3,2867,127,54.2,2895.6
4813,20250723,3,2,8,2425,121,27.3,4101.9
4814,20250723,2,3,5,5939,239,3.9,1529.6
4815,20250723,3,3,4,2697,54,8.3,1355.4
4816,20250723,2,2,7,5491,183,7.5,5764.5
4817,20250724,4,2,4,3942,169,14.3,4241.9
4818,20250724,2,1,1,5469,209,3.4,2612.5
4819,20250724,1,3,8,3624,39,13.2,1322.1
4820,20250724,1,2,3,3373,153,0.6,3488.4
4821,20250724,1,2,2,3201,148,21.2,2101.6
4822,20250724,2,3,6,6640,269,4.4,1909.9
4823,20250724,1,2,7,3567,125,11.3,3937.5
4824,20250725,1,1,3,3581,87,10.7,1983.6
4825,20250725,1,1,7,3986,155,14.7,4882.5
4826,20250725,2,3,3,5501,172,31.2,3921.6
4827,20250725,2,3,8,6593,205,19.0,6949.5
4828,20250725,3,2,8,2856,98,5.3,3322.2
4829,20250725,4,1,2,5204,126,30.2,1789.2
4830,20250725,3,1,2,2692,149,1.1,2115.8
4831,20250725,4,3,7,4862,168,0.0,5292.0
4832,20250725,2,2,3,5036,161,27.5,3670.8
4833,20250726,1,2,3,3932,176,22.5,4012.8
4834,20250726,4,2,8,4712,162,14.2,5491.8
4835,20250726,1,3,4,4357,138,18.2,3463.8
4836,20250726,1,3,8,4213,147,0.2,4983.3
4837,20250726,1,3,6,3915,112,56.1,795.2
4838,20250726,4,2,7,4096,98,50.9,3087.0
4839,20250726,2,2,4,5986,177,10.3,4442.7
4840,20250726,4,1,8,5206,94,57.9,3186.6
4841,20250726,3,2,3,2852,163,0.0,3716.4
4842,20250726,3,3,2,3076,154,34.5,2186.8
4843,20250727,2,3,6,4430,109,1.6,773.9
4844,20250727,4,3,1,5061,132,14.6,1650.0
4845,20250727,3,1,2,2623,67,2.1,951.4
4846,20250727,3,1,3,2457,83,3.6,1892.4
4847,20250727,2,3,4,7329,132,42.5,3313.2
4848,20250727,2,2,4,6348,23,4.9,577.3
4849,20250727,4,2,5,4541,85,13.3,544.0
4850,20250728,3,3,4,2633,106,15.5,2660.6
4851,20250728,4,3,7,4058,60,14.7,1890.0
4852,20250728,3,2,2,2639,123,15.7,1746.6
4853,20250728,1,3,6,4366,75,39.9,532.5
4854,20250728,3,2,1,2821,113,0.6,1412.5
4855,20250728,4,2,6,4381,149,0.0,1057.9
4856,20250728,2,3,1,6440,269,7.6,3362.5
4857,20250728,3,2,6,2565,77,6.1,546.7
4858,20250728,2,2,2,5013,32,36.5,454.4
4859,20250729,1,3,5,3886,138,21.2,883.2
4860,20250729,2,2,8,6058,167,30.3,5661.3
4861,20250729,2,2,8,5239,130,23.2,4407.0
4862,20250729,1,3,5,3155,98,3.5,627.2
4863,20250729,4,1,2,3847,119,0.0,1689.8
4864,20250729,3,3,3,2536,59,10.5,1345.2
4865,20250729,2,2,3,5208,166,23.4,3784.8
4866,20250729,2,1,6,6668,197,4.5,1398.7
4867,20250729,2,2,2,7070,209,2.5,2967.8
4868,20250729,2,3,1,5860,239,24.9,2987.5
4869,20250729,1,2,2,3299,88,43.4,1249.6
4870,20250730,2,1,8,5113,114,1.5,3864.6
4871,20250730,2,3,3,5788,142,18.7,3237.6
4872,20250730,1,2,1,3874,105,2.4,1312.5
4873,20250730,3,2,7,2932,89,1.2,2803.5
4874,20250730,2,1,8,5915,246,15.3,8339.4
4875,20250730,2,1,1,6055,277,0.8,3462.5
4876,20250730,4,1,6,4247,168,0.0,1192.8
4877,20250730,2,1,1,5654,124,49.9,1550.0
4878,20250730,1,1,1,3775,124,7.4,1550.0
4879,20250730,3,3,2,3151,120,42.8,1704.0
4880,20250730,3,2,7,2371,42,11.3,1323.0
4881,20250731,4,1,4,4188,198,7.7,4969.8
4882,20250731,3,1,5,1779,77,16.5,492.8
4883,20250731,3,2,4,1801,65,23.9,1631.5
4884,20250731,4,1,5,3905,46,17.8,294.4
4885,20250731,1,1,2,3801,74,22.3,1050.8
4886,20250731,3,2,1,3035,123,0.2,1537.5
4887,20250801,2,2,2,6026,208,10.0,2953.6
4888,20250801,1,3,2,4000,19,2.5,269.8
4889,20250801,3,3,5,2721,89,13.8,569.6
4890,20250801,2,3,5,4597,137,32.8,876.8
4891,20250801,4,2,5,3934,128,1.9,819.2
4892,20250801,3,3,6,2398,106,17.1,752.6
4893,20250801,3,2,5,2377,95,2.4,608.0
4894,20250801,4,3,5,3749,87,24.5,556.8
4895,20250801,3,1,7,2368,62,53.7,1953.0
4896,20250801,4,2,2,4144,8,0.0,113.6
4897,20250802,3,2,4,3167,66,25.3,1656.6
4898,20250802,3,2,1,2717,97,7.0,1212.5
4899,20250802,2,3,1,6781,478,53.9,5975.0
4900,20250802,2,2,2,6127,204,16.7,2896.8
4901,20250802,3,2,4,2997,76,2.8,1907.6
4902,20250802,2,1,3,6593,255,2.7,5814.0
4903,20250803,3,1,3,2432,49,2.8,1117.2
4904,20250803,4,2,8,4649,157,8.4,5322.3
4905,20250803,3,2,2,2982,73,3.4,1036.6
4906,20250803,4,3,5,4446,172,0.2,1100.8
4907,20250803,2,3,6,5426,169,9.9,1199.9
4908,20250803,3,1,5,2600,87,5.0,556.8
4909,20250803,1,2,1,4523,178,22.6,2225.0
4910,20250803,1,3,5,3852,143,3.2,915.2
4911,20250803,1,2,6,4237,148,49.8,1050.8
4912,20250803,3,2,1,2944,24,38.4,300.0
4913,20250803,4,1,8,3764,50,0.0,1695.0
4914,20250804,1,3,1,4316,103,10.3,1287.5
4915,20250804,3,3,2,2300,110,2.5,1562.0
4916,20250804,2,2,3,6016,181,4.5,4126.8
4917,20250804,1,2,6,4423,151,32.6,1072.1
4918,20250804,1,1,7,4162,70,22.2,2205.0
4919,20250804,1,2,6,4680,184,7.2,1306.4
4920,20250804,4,2,3,4782,77,12.5,1755.6
4921,20250804,3,2,2,3718,111,31.0,1576.2
4922,20250804,4,2,3,3627,114,67.4,2599.2
4923,20250805,2,2,5,6160,171,25.2,1094.4
4924,20250805,1,3,4,2835,101,2.0,2535.1
4925,20250805,2,1,2,5182,52,17.4,738.4
4926,20250805,4,1,8,4655,176,4.0,5966.4
4927,20250805,3,2,6,2809,152,18.0,1079.2
4928,20250805,4,3,4,4470,67,15.5,1681.7
4929,20250805,3,3,8,2654,78,65.3,2644.2
4930,20250806,1,3,3,3295,52,26.0,1185.6
4931,20250806,4,2,2,4548,81,0.0,1150.2
4932,20250806,1,1,4,3912,124,19.2,3112.4
4933,20250806,4,2,5,4219,168,0.3,1075.2
4934,20250806,2,3,8,6160,77,2.6,2610.3
4935,20250806,3,1,5,2409,119,5.2,761.6
4936,20250806,3,2,8,2463,75,29.2,2542.5
4937,20250806,2,2,4,5401,75,48.0,1882.5
4938,20250806,4,1,7,4594,123,11.8,3874.5
4939,20250807,4,2,6,4238,16,13.3,113.6
4940,20250807,1,1,3,3551,70,9.8,1596.0
4941,20250807,4,1,6,4403,151,3.5,1072.1
4942,20250807,1,1,3,3886,217,7.1,4947.6
4943,20250807,4,3,4,4317,213,0.0,5346.3
4944,20250807,2,3,5,6607,216,8.2,1382.4
4945,20250807,3,3,8,2955,70,10.8,2373.0
4946,20250807,3,3,7,2973,128,7.6,4032.0
4947,20250807,2,2,4,5532,183,27.5,4593.3
4948,20250807,2,1,4,5489,172,6.5,4317.2
4949,20250807,1,2,2,3187,98,11.6,1391.6
4950,20250808,2,3,7,5631,172,4.3,5418.0
4951,20250808,4,3,6,3999,152,0.0,1079.2
4952,20250808,3,1,4,2872,63,19.9,1581.3
4953,20250808,3,1,7,2404,132,65.1,4158.0
4954,20250808,3,2,3,2463,94,8.5,2143.2
4955,20250808,1,2,7,3687,169,10.1,5323.5
4956,20250808,2,3,8,5834,269,13.5,9119.1
4957,20250808,1,1,2,3247,141,26.7,2002.2
4958,20250808,3,3,2,3039,132,5.1,1874.4
4959,20250808,4,2,6,4663,63,16.5,447.3
4960,20250809,1,2,1,3710,132,45.7,1650.0
4961,20250809,2,3,8,6134,243,40.4,8237.7
4962,20250809,3,1,2,2541,87,11.4,1235.4
4963,20250809,1,2,8,4239,84,2.1,2847.6
4964,20250809,1,1,1,4177,141,21.5,1762.5
4965,20250809,4,2,2,4409,37,3.2,525.4
4966,20250809,2,3,4,5823,100,2.8,2510.0
4967,20250810,4,3,3,4474,229,0.0,5221.2
4968,20250810,4,3,1,4626,138,22.2,1725.0
4969,20250810,3,1,7,2335,93,3.0,2929.5
4970,20250810,3,3,5,2710,64,10.9,409.6
4971,20250810,2,3,5,5946,184,4.5,1177.6
4972,20250810,2,3,3,7137,290,4.6,6612.0
4973,20250810,2,3,8,6080,188,5.5,6373.2
4974,20250810,4,1,2,4850,201,3.0,2854.2
4975,20250810,1,3,2,4086,133,1.6,1888.6
4976,20250810,2,3,2,5890,184,3.6,2612.8
4977,20250811,4,3,1,5228,64,13.7,800.0
4978,20250811,1,3,6,3969,167,2.5,1185.7
4979,20250811,2,1,3,6475,152,9.3,3465.6
4980,20250811,4,1,5,4597,122,11.5,780.8
4981,20250811,1,1,8,3645,60,3.5,2034.0
4982,20250811,3,3,7,2521,43,48.8,1354.5
4983,20250812,4,3,4,4440,48,9.4,1204.8
4984,20250812,4,3,6,4646,42,14.4,298.2
4985,20250812,1,1,6,3858,105,1.8,745.5
4986,20250812,4,2,2,4923,157,23.8,2229.4
4987,20250812,2,3,6,6142,137,24.9,972.7
4988,20250812,1,1,2,3909,256,35.1,3635.2
4989,20250812,3,1,5,2685,115,21.4,736.0
4990,20250812,2,1,5,5288,163,6.0,1043.2
4991,20250812,1,2,7,3315,73,29.2,2299.5
4992,20250812,4,2,6,4038,192,0.0,1363.2
4993,20250813,4,1,4,4088,94,16.7,2359.4
4994,20250813,1,2,5,3892,45,7.0,288.0
4995,20250813,2,2,1,6079,126,1.9,1575.0
4996,20250813,3,2,6,3350,127,63.4,901.7
4997,20250813,3,3,1,2402,86,5.0,1075.0
4998,20250813,2,2,2,6639,199,0.8,2825.8
4999,20250814,3,2,1,2710,95,5.3,1187.5
5000,20250814,4,2,6,3849,118,12.7,837.8
5001,20250814,4,3,5,4668,111,14.2,710.4
5002,20250814,2,1,4,6300,110,0.3,2761.0
5003,20250814,4,1,4,4637,119,43.1,2986.9
5004,20250814,4,1,2,4945,295,17.0,4189.0
5005,20250814,1,1,1,3790,91,0.0,1137.5
5006,20250814,2,1,4,5818,268,5.8,6726.8
5007,20250815,4,1,6,4145,110,4.2,781.0
5008,20250815,2,3,3,4958,250,8.9,5700.0
5009,20250815,4,1,1,3890,91,6.2,1137.5
5010,20250815,2,3,8,6741,160,37.3,5424.0
5011,20250815,3,3,2,2254,111,22.8,1576.2
5012,20250815,4,3,6,4901,136,11.0,965.6
5013,20250815,4,2,3,4829,229,4.6,5221.2
5014,20250815,4,3,3,5284,272,10.6,6201.6
5015,20250816,4,1,4,5380,139,10.2,3488.9
5016,20250816,3,2,4,2405,78,7.3,1957.8
5017,20250816,4,1,3,4574,76,5.7,1732.8
5018,20250816,1,1,7,4182,190,14.9,5985.0
5019,20250816,3,1,5,2360,96,38.9,614.4
5020,20250816,3,2,3,3154,62,71.8,1413.6
5021,20250816,1,3,3,4470,114,16.5,2599.2
5022,20250816,2,2,8,6427,196,0.3,6644.4
5023,20250816,2,1,3,5571,86,10.1,1960.8
5024,20250816,4,3,3,4609,55,0.0,1254.0
5025,20250817,4,2,7,5133,148,21.3,4662.0
5026,20250817,2,3,8,6256,181,2.3,6135.9
5027,20250817,4,1,6,4649,118,7.6,837.8
5028,20250817,4,1,8,4607,117,9.7,3966.3
5029,20250817,4,2,7,5218,257,0.0,8095.5
5030,20250817,1,2,1,4740,103,12.9,1287.5
5031,20250817,1,3,2,3437,98,5.3,1391.6
5032,20250817,1,2,8,3616,137,22.8,4644.3
5033,20250817,3,3,7,2896,138,10.1,4347.0
5034,20250817,4,1,4,4762,165,28.4,4141.5
5035,20250817,2,2,7,6609,82,18.4,2583.0
5036,20250818,3,1,2,3222,135,8.7,1917.0
5037,20250818,4,3,5,4484,83,41.5,531.2
5038,20250818,3,2,8,2869,75,7.7,2542.5
5039,20250818,3,1,6,3218,27,4.0,191.7
5040,20250818,4,2,4,5172,297,4.7,7454.7
5041,20250818,1,1,2,4074,151,26.6,2144.2
5042,20250818,1,2,4,3464,72,12.0,1807.2
5043,20250818,3,1,8,2790,75,85.8,2542.5
5044,20250818,1,1,5,3438,93,7.7,595.2
5045,20250818,3,2,3,2750,150,13.4,3420.0
5046,20250818,2,2,3,5060,226,14.4,5152.8
5047,20250819,4,3,8,4040,8,15.2,271.2
5048,20250819,2,2,4,6187,259,4.9,6500.9
5049,20250819,2,2,6,6772,149,13.6,1057.9
5050,20250819,2,1,2,5641,91,12.8,1292.2
5051,20250819,2,1,5,6380,68,0.2,435.2
5052,20250819,1,3,6,4399,80,3.1,568.0
5053,20250819,3,1,1,2312,48,7.1,600.0
5054,20250819,3,3,3,2368,105,5.6,2394.0
5055,20250819,2,2,8,6145,181,2.5,6135.9
5056,20250819,1,1,7,3517,81,13.5,2551.5
5057,20250820,2,2,3,5819,239,9.7,5449.2
5058,20250820,3,1,3,2435,79,6.6,1801.2
5059,20250820,1,1,1,3716,205,0.3,2562.5
5060,20250820,4,1,1,4689,80,21.0,1000.0
5061,20250820,2,3,5,5379,180,11.3,1152.0
5062,20250820,2,3,4,6405,228,2.1,5722.8
5063,20250820,4,2,8,4382,114,0.0,3864.6
5064,20250820,4,1,8,3723,132,11.3,4474.8
5065,20250820,1,2,8,3921,90,2.2,3051.0
5066,20250821,3,2,4,2627,81,11.2,2033.1
5067,20250821,3,2,2,2155,100,9.3,1420.0
5068,20250821,3,2,3,2357,105,1.2,2394.0
5069,20250821,1,3,1,3866,136,4.3,1700.0
5070,20250821,3,2,2,3187,130,12.8,1846.0
5071,20250821,4,1,2,4610,41,6.0,582.2
5072,20250821,1,3,5,4130,135,19.6,864.0
5073,20250822,3,3,4,3089,144,34.3,3614.4
5074,20250822,3,1,5,2483,135,5.5,864.0
5075,20250822,2,1,6,6205,55,4.4,390.5
5076,20250822,2,2,1,5694,201,26.5,2512.5
5077,20250822,1,2,2,3517,152,20.9,2158.4
5078,20250822,2,1,2,6233,162,1.8,2300.4
5079,20250822,1,3,7,4268,31,6.1,976.5
5080,20250822,2,2,5,6025,296,8.6,1894.4
5081,20250822,4,2,1,5077,90,0.6,1125.0
5082,20250822,3,1,7,3007,126,2.3,3969.0
5083,20250822,1,1,2,3605,92,0.1,1306.4
5084,20250823,1,2,5,3475,73,0.6,467.2
5085,20250823,1,2,8,4298,129,20.2,4373.1
5086,20250823,1,1,6,3564,85,39.0,603.5
5087,20250823,1,2,8,3952,156,2.9,5288.4
